Index,SMILES,Valid,MW,Rings,Oxygen,Nitrogen,Hydroxyl,Chiral,Glycosidic,Steroid_Skeleton,O/C_Ratio,Score,Classification,Description,Reasons,Error
466,O=C(O[H])[C@@]67C([H])([H])C([H])([H])[C@@]5(/C(=C...,True,797.0,7.0,14.0,0.0,9.0,19.0,4.0,No,0.333,125.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,Medium MW: 797.0 > 600 (+20); Many rings: 7 ≥ 5 (+20); Very high oxygen: 14 ≥ 12 (+20),
467,O=C(OC([H])([H])[H])[C@@]67C([H])([H])C([H])([H])[...,True,811.0,7.0,14.0,0.0,8.0,19.0,4.0,No,0.326,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 811.0 > 800 (+30); Many rings: 7 ≥ 5 (+20); Very high oxygen: 14 ≥ 12 (+20),
468,O=C(OC([H])([H])[H])[C@@]67C([H])([H])C([H])([H])[...,True,811.0,7.0,14.0,0.0,8.0,19.0,4.0,No,0.326,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 811.0 > 800 (+30); Many rings: 7 ≥ 5 (+20); Very high oxygen: 14 ≥ 12 (+20),
469,O=C(OC([H])([H])[H])[C@@]67C([H])([H])C([H])([H])[...,True,811.0,7.0,14.0,0.0,8.0,19.0,4.0,No,0.326,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 811.0 > 800 (+30); Many rings: 7 ≥ 5 (+20); Very high oxygen: 14 ≥ 12 (+20),
470,O=C(O[C@]1([H])OC([H])([H])[C@]([H])(O[H])[C@]([H]...,True,1225.3,10.0,28.0,0.0,17.0,31.0,10.0,No,0.491,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1225.3 > 800 (+30); Many rings: 10 ≥ 5 (+20); Very high oxygen: 28 ≥ 12 (+20),
471,O=C(O[C@]1([H])OC([H])([H])[C@]([H])(O[H])[C@]([H]...,True,1387.5,11.0,33.0,0.0,20.0,36.0,12.0,No,0.524,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1387.5 > 800 (+30); Many rings: 11 ≥ 5 (+20); Very high oxygen: 33 ≥ 12 (+20),
472,O=C(O[C@]1([H])OC([H])([H])[C@]([H])(O[H])[C@]([H]...,True,1255.4,10.0,29.0,0.0,18.0,33.0,10.0,No,0.500,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1255.4 > 800 (+30); Many rings: 10 ≥ 5 (+20); Very high oxygen: 29 ≥ 12 (+20),
473,O=C(O[C@]1([H])OC([H])([H])[C@]([H])(O[H])[C@]([H]...,True,1387.5,11.0,33.0,0.0,20.0,36.0,12.0,No,0.524,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1387.5 > 800 (+30); Many rings: 11 ≥ 5 (+20); Very high oxygen: 33 ≥ 12 (+20),
474,O=C(O[C@]1([H])OC([H])([H])[C@]([H])(O[H])[C@]([H]...,True,1549.6,12.0,38.0,0.0,23.0,41.0,14.0,No,0.551,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1549.6 > 800 (+30); Many rings: 12 ≥ 5 (+20); Very high oxygen: 38 ≥ 12 (+20),
475,O=C(O[C@]1([H])OC([H])([H])[C@]([H])(O[H])[C@]([H]...,True,1417.5,11.0,34.0,0.0,21.0,38.0,12.0,No,0.531,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1417.5 > 800 (+30); Many rings: 11 ≥ 5 (+20); Very high oxygen: 34 ≥ 12 (+20),
476,O=C(O[H])[C@@]67C([H])([H])C([H])([H])[C@@]5(/C(=C...,True,827.0,7.0,16.0,0.0,9.0,20.0,4.0,No,0.381,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 827.0 > 800 (+30); Many rings: 7 ≥ 5 (+20); Very high oxygen: 16 ≥ 12 (+20),
477,O=C(On2nnc1c([H])c([H])c([H])c([H])c12)[C@@]89C([H...,True,944.1,9.0,16.0,3.0,8.0,20.0,4.0,No,0.333,105.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 944.1 > 800 (+30); Many rings: 9 ≥ 5 (+20); Very high oxygen: 16 ≥ 12 (+20),
478,O=C(N([H])C([H])([H])C([H])([H])C([H])([H])[H])[C@...,True,868.1,7.0,15.0,1.0,8.0,20.0,4.0,No,0.333,125.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 868.1 > 800 (+30); Many rings: 7 ≥ 5 (+20); Very high oxygen: 15 ≥ 12 (+20),
479,O=C(N([H])C([H])([H])C([H])([H])C([H])([H])C([H])(...,True,882.1,7.0,15.0,1.0,8.0,20.0,4.0,No,0.326,125.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 882.1 > 800 (+30); Many rings: 7 ≥ 5 (+20); Very high oxygen: 15 ≥ 12 (+20),
480,O=C(N([H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[...,True,916.1,8.0,15.0,1.0,8.0,20.0,4.0,No,0.306,125.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 916.1 > 800 (+30); Many rings: 8 ≥ 5 (+20); Very high oxygen: 15 ≥ 12 (+20),
481,O=C(N([H])C([H])([H])C([H])([H])c1c([H])c([H])c([H...,True,930.1,8.0,15.0,1.0,8.0,20.0,4.0,No,0.300,125.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 930.1 > 800 (+30); Many rings: 8 ≥ 5 (+20); Very high oxygen: 15 ≥ 12 (+20),
482,O=C(N([H])C([H])([H])c1c([Cl])c([H])c([H])c([H])c1...,True,950.6,8.0,15.0,1.0,8.0,20.0,4.0,No,0.306,125.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 950.6 > 800 (+30); Many rings: 8 ≥ 5 (+20); Very high oxygen: 15 ≥ 12 (+20),
483,O=C(N([H])C([H])([H])c1c([H])c([H])c([F])c([H])c1[...,True,934.1,8.0,15.0,1.0,8.0,20.0,4.0,No,0.306,125.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 934.1 > 800 (+30); Many rings: 8 ≥ 5 (+20); Very high oxygen: 15 ≥ 12 (+20),
484,O=C(N([H])C([H])([H])c1c([H])c([H])c(OC([H])([H])[...,True,946.1,8.0,16.0,1.0,8.0,20.0,4.0,No,0.320,125.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 946.1 > 800 (+30); Many rings: 8 ≥ 5 (+20); Very high oxygen: 16 ≥ 12 (+20),
485,[H][C@@]23C([H])([H])C([H])=C1C([H])([H])[C@@]([H]...,True,560.8,5.0,7.0,0.0,4.0,14.0,2.0,No,0.212,100.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,Low MW: 560.8 > 400 (+10); Many rings: 5 ≥ 5 (+20); Moderate oxygen: 7 ≥ 5 (+10),
486,[H][C@@]23C([H])([H])C([H])=C1C([H])([H])[C@@]([H]...,True,562.8,5.0,7.0,0.0,5.0,15.0,2.0,No,0.212,105.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,Low MW: 562.8 > 400 (+10); Many rings: 5 ≥ 5 (+20); Moderate oxygen: 7 ≥ 5 (+10),
487,[H][C@@]23C([H])([H])C([H])([H])[C@]1([H])C([H])([...,True,610.9,5.0,8.0,0.0,6.0,18.0,2.0,Yes,0.229,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,Medium MW: 610.9 > 600 (+20); Many rings: 5 ≥ 5 (+20); High oxygen: 8 ≥ 8 (+15),
488,[H]C4([H])[C@]([H])(O[C@]2([H])O[C@@]([H])([C@@]([...,True,881.2,8.0,14.0,0.0,8.0,25.0,6.0,Yes,0.292,150.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 881.2 > 800 (+30); Many rings: 8 ≥ 5 (+20); Very high oxygen: 14 ≥ 12 (+20),
489,[H]C4([H])[C@]([H])(O[C@]2([H])O[C@@]([H])([C@@]([...,True,909.2,9.0,15.0,0.0,8.0,25.0,6.0,No,0.306,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 909.2 > 800 (+30); Many rings: 9 ≥ 5 (+20); Very high oxygen: 15 ≥ 12 (+20),
490,O=C8O[C@]9([H])[C@]7([H])[C@@]6([H])[C@@]([C@@]5(C...,True,911.1,9.0,16.0,0.0,8.0,25.0,6.0,No,0.333,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 911.1 > 800 (+30); Many rings: 9 ≥ 5 (+20); Very high oxygen: 16 ≥ 12 (+20),
491,[H][C@]7%12/C6=C(\[H])C([H])([H])[C@]5([H])[C@@]4(...,True,1543.6,12.0,37.0,0.0,20.0,43.0,14.0,No,0.529,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1543.6 > 800 (+30); Many rings: 12 ≥ 5 (+20); Very high oxygen: 37 ≥ 12 (+20),
492,[H][C@]7%12/C6=C(\[H])C([H])([H])[C@]5([H])[C@@]4(...,True,1585.7,12.0,38.0,0.0,19.0,43.0,14.0,No,0.528,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1585.7 > 800 (+30); Many rings: 12 ≥ 5 (+20); Very high oxygen: 38 ≥ 12 (+20),
493,[H][C@]7%13/C6=C(\[H])C([H])([H])[C@]5([H])[C@@]4(...,True,1675.7,13.0,41.0,0.0,22.0,47.0,16.0,No,0.547,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1675.7 > 800 (+30); Many rings: 13 ≥ 5 (+20); Very high oxygen: 41 ≥ 12 (+20),
494,[H][C@]7%13/C6=C(\[H])C([H])([H])[C@]5([H])[C@@]4(...,True,1717.8,13.0,42.0,0.0,21.0,47.0,16.0,No,0.545,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1717.8 > 800 (+30); Many rings: 13 ≥ 5 (+20); Very high oxygen: 42 ≥ 12 (+20),
495,[H][C@]8%13/C7=C(\[H])C([H])([H])[C@]6([H])[C@@]5(...,True,1705.8,13.0,42.0,0.0,23.0,48.0,16.0,No,0.553,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1705.8 > 800 (+30); Many rings: 13 ≥ 5 (+20); Very high oxygen: 42 ≥ 12 (+20),
496,[H][C@]7%12/C6=C(\[H])C([H])([H])[C@]5([H])[C@@]4(...,True,1585.7,12.0,38.0,0.0,19.0,43.0,14.0,No,0.528,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1585.7 > 800 (+30); Many rings: 12 ≥ 5 (+20); Very high oxygen: 38 ≥ 12 (+20),
497,[H][C@]7%12/C6=C(\[H])C([H])([H])[C@]5([H])[C@@]4(...,True,1527.6,12.0,36.0,0.0,19.0,42.0,14.0,No,0.514,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1527.6 > 800 (+30); Many rings: 12 ≥ 5 (+20); Very high oxygen: 36 ≥ 12 (+20),
498,[H][C@]7%12/C6=C(\[H])C([H])([H])[C@]5([H])[C@@]4(...,True,1569.7,12.0,37.0,0.0,18.0,42.0,14.0,No,0.514,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1569.7 > 800 (+30); Many rings: 12 ≥ 5 (+20); Very high oxygen: 37 ≥ 12 (+20),
499,[H][C@]7%13/C6=C(\[H])C([H])([H])[C@]5([H])[C@@]4(...,True,1659.7,13.0,40.0,0.0,21.0,46.0,16.0,No,0.533,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1659.7 > 800 (+30); Many rings: 13 ≥ 5 (+20); Very high oxygen: 40 ≥ 12 (+20),
500,[H][C@]7%13/C6=C(\[H])C([H])([H])[C@]5([H])[C@@]4(...,True,1701.8,13.0,41.0,0.0,20.0,46.0,16.0,No,0.532,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1701.8 > 800 (+30); Many rings: 13 ≥ 5 (+20); Very high oxygen: 41 ≥ 12 (+20),
501,[H][C@]7%12/C6=C(\[H])C([H])([H])[C@]5([H])[C@@]4(...,True,1497.6,12.0,35.0,0.0,18.0,41.0,14.0,No,0.507,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1497.6 > 800 (+30); Many rings: 12 ≥ 5 (+20); Very high oxygen: 35 ≥ 12 (+20),
502,[H][C@]6%11/C5=C(\[H])C([H])([H])[C@]4([H])[C@@]3(...,True,1449.5,11.0,33.0,0.0,14.0,37.0,12.0,No,0.485,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1449.5 > 800 (+30); Many rings: 11 ≥ 5 (+20); Very high oxygen: 33 ≥ 12 (+20),
503,[H][C@]6%11/C5=C(\[H])C([H])([H])[C@]4([H])[C@@]3(...,True,1465.5,11.0,34.0,0.0,15.0,38.0,12.0,No,0.500,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1465.5 > 800 (+30); Many rings: 11 ≥ 5 (+20); Very high oxygen: 34 ≥ 12 (+20),
504,[H][C@]45C([H])([H])[C@@]([H])(O[C@]2([H])O[C@@]([...,True,1081.2,10.0,24.0,0.0,14.0,33.0,10.0,Yes,0.471,150.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1081.2 > 800 (+30); Many rings: 10 ≥ 5 (+20); Very high oxygen: 24 ≥ 12 (+20),
505,[H][C@]89/C7=C(\[H])C([H])([H])[C@]6([H])[C@@]5([C...,True,1263.4,9.0,28.0,0.0,14.0,31.0,8.0,No,0.467,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1263.4 > 800 (+30); Many rings: 9 ≥ 5 (+20); Very high oxygen: 28 ≥ 12 (+20),
506,[H][C@]89/C7=C(\[H])C([H])([H])[C@]6([H])[C@@]5([C...,True,1233.4,9.0,27.0,0.0,13.0,30.0,8.0,No,0.458,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1233.4 > 800 (+30); Many rings: 9 ≥ 5 (+20); Very high oxygen: 27 ≥ 12 (+20),
507,[H][C@]89/C7=C(\[H])C([H])([H])[C@]6([H])[C@@]5([C...,True,1249.4,9.0,27.0,0.0,14.0,30.0,8.0,No,0.450,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1249.4 > 800 (+30); Many rings: 9 ≥ 5 (+20); Very high oxygen: 27 ≥ 12 (+20),
508,[H][C@]89/C7=C(\[H])C([H])([H])[C@]6([H])[C@@]5([C...,True,1263.4,9.0,28.0,0.0,14.0,31.0,8.0,No,0.467,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1263.4 > 800 (+30); Many rings: 9 ≥ 5 (+20); Very high oxygen: 28 ≥ 12 (+20),
509,[H][C@]89/C7=C(\[H])C([H])([H])[C@]6([H])[C@@]5([C...,True,1233.4,9.0,27.0,0.0,13.0,30.0,8.0,No,0.458,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1233.4 > 800 (+30); Many rings: 9 ≥ 5 (+20); Very high oxygen: 27 ≥ 12 (+20),
510,[H][C@]89/C7=C(\[H])C([H])([H])[C@]6([H])[C@@]5([C...,True,1249.4,9.0,27.0,0.0,14.0,30.0,8.0,No,0.450,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1249.4 > 800 (+30); Many rings: 9 ≥ 5 (+20); Very high oxygen: 27 ≥ 12 (+20),
511,[H][C@]7%12/C6=C(\[H])C([H])([H])[C@]5([H])[C@@]4(...,True,1599.7,12.0,37.0,0.0,19.0,43.0,14.0,No,0.500,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1599.7 > 800 (+30); Many rings: 12 ≥ 5 (+20); Very high oxygen: 37 ≥ 12 (+20),
512,[H][C@]7%12/C6=C(\[H])C([H])([H])[C@]5([H])[C@@]4(...,True,1732.9,12.0,40.0,1.0,19.0,43.0,14.0,No,0.506,125.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1732.9 > 800 (+30); Many rings: 12 ≥ 5 (+20); Very high oxygen: 40 ≥ 12 (+20),
513,[H][C@]7%12/C6=C(\[H])C([H])([H])[C@]5([H])[C@@]4(...,True,1795.1,12.0,36.0,1.0,19.0,43.0,14.0,No,0.409,125.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1795.1 > 800 (+30); Many rings: 12 ≥ 5 (+20); Very high oxygen: 36 ≥ 12 (+20),
514,[H][C@]7%13/C6=C(\[H])C([H])([H])[C@]5([H])[C@@]4(...,True,1701.8,13.0,40.0,0.0,20.0,46.0,16.0,No,0.513,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1701.8 > 800 (+30); Many rings: 13 ≥ 5 (+20); Very high oxygen: 40 ≥ 12 (+20),
515,[H][C@]7%13/C6=C(\[H])C([H])([H])[C@]5([H])[C@@]4(...,True,1813.0,13.0,39.0,1.0,20.0,46.0,16.0,No,0.453,125.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1813.0 > 800 (+30); Many rings: 13 ≥ 5 (+20); Very high oxygen: 39 ≥ 12 (+20),
516,[H][C@]7%13/C6=C(\[H])C([H])([H])[C@]5([H])[C@@]4(...,True,1835.0,13.0,43.0,1.0,20.0,46.0,16.0,No,0.518,125.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1835.0 > 800 (+30); Many rings: 13 ≥ 5 (+20); Very high oxygen: 43 ≥ 12 (+20),
517,[H]C5([H])[C@]([H])(O[C@]4([H])O[C@@]([H])([C@]([H...,True,1035.2,10.0,22.0,0.0,12.0,31.0,10.0,Yes,0.440,150.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1035.2 > 800 (+30); Many rings: 10 ≥ 5 (+20); Very high oxygen: 22 ≥ 12 (+20),
518,[H][C@]67/C5=C(\[H])C([H])([H])[C@]4([H])[C@@]3([C...,True,797.0,7.0,14.0,0.0,9.0,19.0,4.0,No,0.333,125.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,Medium MW: 797.0 > 600 (+20); Many rings: 7 ≥ 5 (+20); Very high oxygen: 14 ≥ 12 (+20),
519,[H][C@]67/C5=C(\[H])C([H])([H])[C@]4([H])[C@@]3([C...,True,813.0,7.0,15.0,0.0,10.0,20.0,4.0,No,0.357,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 813.0 > 800 (+30); Many rings: 7 ≥ 5 (+20); Very high oxygen: 15 ≥ 12 (+20),
520,[H][C@]67/C5=C(\[H])C([H])([H])[C@]4([H])[C@@]3([C...,True,811.0,7.0,15.0,0.0,9.0,19.0,4.0,No,0.357,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 811.0 > 800 (+30); Many rings: 7 ≥ 5 (+20); Very high oxygen: 15 ≥ 12 (+20),
521,[H][C@]67/C5=C(\[H])C([H])([H])[C@]4([H])[C@@]3([C...,True,811.0,7.0,15.0,0.0,9.0,19.0,4.0,No,0.357,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 811.0 > 800 (+30); Many rings: 7 ≥ 5 (+20); Very high oxygen: 15 ≥ 12 (+20),
522,[H][C@]67/C5=C(\[H])C([H])([H])[C@]4([H])[C@@]3([C...,True,827.0,7.0,16.0,0.0,10.0,20.0,4.0,No,0.381,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 827.0 > 800 (+30); Many rings: 7 ≥ 5 (+20); Very high oxygen: 16 ≥ 12 (+20),
523,[H][C@]67/C5=C(\[H])C([H])([H])[C@]4([H])[C@@]3([C...,True,825.0,7.0,15.0,0.0,8.0,19.0,4.0,No,0.349,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 825.0 > 800 (+30); Many rings: 7 ≥ 5 (+20); Very high oxygen: 15 ≥ 12 (+20),
524,[H][C@]56/C4=C(\[H])C([H])([H])[C@]3([H])[C@@]2([C...,True,648.8,6.0,10.0,0.0,6.0,14.0,2.0,No,0.278,120.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,Medium MW: 648.8 > 600 (+20); Many rings: 6 ≥ 5 (+20); High oxygen: 10 ≥ 8 (+15),
525,[H][C@]7%13/C6=C(\[H])C([H])([H])[C@]5([H])[C@@]4(...,True,1692.8,13.0,38.0,1.0,20.0,43.0,14.0,No,0.481,125.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1692.8 > 800 (+30); Many rings: 13 ≥ 5 (+20); Very high oxygen: 38 ≥ 12 (+20),
526,[H][C@]8%14/C7=C(\[H])C([H])([H])[C@]6([H])[C@@]5(...,True,1813.9,14.0,43.0,0.0,24.0,48.0,16.0,No,0.518,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1813.9 > 800 (+30); Many rings: 14 ≥ 5 (+20); Very high oxygen: 43 ≥ 12 (+20),
527,[H][C@]56/C4=C(\[H])C([H])([H])[C@]3([H])[C@@]2([C...,True,632.8,6.0,9.0,0.0,5.0,13.0,2.0,No,0.250,120.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,Medium MW: 632.8 > 600 (+20); Many rings: 6 ≥ 5 (+20); High oxygen: 9 ≥ 8 (+15),
528,[H][C@]56/C4=C(\[H])C([H])([H])[C@]3([H])[C@@]2([C...,True,604.8,6.0,8.0,0.0,5.0,13.0,2.0,No,0.229,120.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,Medium MW: 604.8 > 600 (+20); Many rings: 6 ≥ 5 (+20); High oxygen: 8 ≥ 8 (+15),
529,[H][C@]67/C5=C(\[H])C([H])([H])[C@]4([H])[C@@]3([C...,True,767.0,7.0,13.0,0.0,8.0,18.0,4.0,No,0.317,125.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,Medium MW: 767.0 > 600 (+20); Many rings: 7 ≥ 5 (+20); Very high oxygen: 13 ≥ 12 (+20),
530,O=C(N([H])[H])[C@@]67C([H])([H])C([H])([H])[C@@]5(...,True,750.0,7.0,11.0,1.0,6.0,18.0,4.0,No,0.268,110.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,Medium MW: 750.0 > 600 (+20); Many rings: 7 ≥ 5 (+20); High oxygen: 11 ≥ 8 (+15),
531,O=C(N([H])[C@@]1([H])C([H])([H])C1([H])[H])[C@@]78...,True,790.0,8.0,11.0,1.0,6.0,18.0,4.0,No,0.250,110.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,Medium MW: 790.0 > 600 (+20); Many rings: 8 ≥ 5 (+20); High oxygen: 11 ≥ 8 (+15),
532,O=C(N([H])C([H])([H])C([H])([H])N(C([H])([H])C([H]...,True,849.2,7.0,11.0,2.0,6.0,18.0,4.0,No,0.234,110.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 849.2 > 800 (+30); Many rings: 7 ≥ 5 (+20); High oxygen: 11 ≥ 8 (+15),
533,O=C(N([H])C([H])([H])C([H])([H])N1C([H])([H])C([H]...,True,847.1,8.0,11.0,2.0,6.0,18.0,4.0,No,0.234,110.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 847.1 > 800 (+30); Many rings: 8 ≥ 5 (+20); High oxygen: 11 ≥ 8 (+15),
534,O=C(N([H])c1c(O[H])c([H])c([H])c([H])c1[H])[C@@]78...,True,842.1,8.0,12.0,1.0,7.0,18.0,4.0,No,0.255,125.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 842.1 > 800 (+30); Many rings: 8 ≥ 5 (+20); Very high oxygen: 12 ≥ 12 (+20),
535,O=C(N1C([H])([H])C([H])([H])C([H])([H])[C@]1([H])C...,True,848.1,8.0,13.0,1.0,7.0,19.0,4.0,No,0.283,125.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 848.1 > 800 (+30); Many rings: 8 ≥ 5 (+20); Very high oxygen: 13 ≥ 12 (+20),
536,O=C(N1C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H...,True,891.2,8.0,13.0,2.0,7.0,18.0,4.0,No,0.271,115.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 891.2 > 800 (+30); Many rings: 8 ≥ 5 (+20); Very high oxygen: 13 ≥ 12 (+20),
537,O=C(N([H])[C@]([H])(C(=O)O[H])C([H])([H])O[H])[C@@...,True,838.0,7.0,14.0,1.0,8.0,19.0,4.0,No,0.318,125.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 838.0 > 800 (+30); Many rings: 7 ≥ 5 (+20); Very high oxygen: 14 ≥ 12 (+20),
538,O=C(N1C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H...,True,905.2,8.0,13.0,2.0,6.0,18.0,4.0,No,0.265,115.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 905.2 > 800 (+30); Many rings: 8 ≥ 5 (+20); Very high oxygen: 13 ≥ 12 (+20),
539,O=C(N([H])[C@]([H])(C(=O)OC([H])([H])[H])C([H])([H...,True,852.1,7.0,14.0,1.0,7.0,19.0,4.0,No,0.311,125.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 852.1 > 800 (+30); Many rings: 7 ≥ 5 (+20); Very high oxygen: 14 ≥ 12 (+20),
540,O=C(OC([H])([H])[H])[C@@]67C([H])([H])C([H])([H])[...,True,765.0,7.0,12.0,0.0,6.0,18.0,4.0,No,0.286,125.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,Medium MW: 765.0 > 600 (+20); Many rings: 7 ≥ 5 (+20); Very high oxygen: 12 ≥ 12 (+20),
541,O=C(OC([H])([H])OC(=O)C([H])([H])[H])[C@@]67C([H])...,True,823.0,7.0,14.0,0.0,6.0,18.0,6.0,No,0.318,135.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 823.0 > 800 (+30); Many rings: 7 ≥ 5 (+20); Very high oxygen: 14 ≥ 12 (+20),
542,O=C(N([H])C([H])([H])C(=O)O[H])[C@@]78C([H])([H])C...,True,984.1,8.0,19.0,1.0,10.0,23.0,6.0,No,0.388,125.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 984.1 > 800 (+30); Many rings: 8 ≥ 5 (+20); Very high oxygen: 19 ≥ 12 (+20),
543,O=C(N1C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H...,True,1067.3,9.0,19.0,2.0,10.0,23.0,6.0,No,0.352,115.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1067.3 > 800 (+30); Many rings: 9 ≥ 5 (+20); Very high oxygen: 19 ≥ 12 (+20),
544,O=C(N([H])[C@]([H])(C(=O)O[H])C([H])([H])O[H])[C@@...,True,1014.2,8.0,20.0,1.0,11.0,24.0,6.0,No,0.400,125.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1014.2 > 800 (+30); Many rings: 8 ≥ 5 (+20); Very high oxygen: 20 ≥ 12 (+20),
545,O=C(N([H])C([H])([H])C(=O)N([H])C([H])([H])C(=O)O[...,True,1041.2,8.0,20.0,2.0,10.0,23.0,6.0,No,0.392,115.0,HIGH_CONFIDENCE_SAPONIN,Very likely a saponin,High MW: 1041.2 > 800 (+30); Many rings: 8 ≥ 5 (+20); Very high oxygen: 20 ≥ 12 (+20),
